date,open,high,low,close,volumn
 2024/04/17,0.518,0.527,0.518,0.527,19826200
 2024/04/18,0.527,0.529,0.517,0.525,21469400
 2024/04/19,0.524,0.524,0.506,0.51,25240600
 2024/04/22,0.509,0.524,0.509,0.512,17246300
 2024/04/23,0.517,0.521,0.506,0.507,14846500
 2024/04/24,0.505,0.507,0.496,0.502,18265300
 2024/04/25,0.501,0.505,0.492,0.5,13237300
 2024/04/26,0.501,0.511,0.495,0.51,24746100
 2024/04/29,0.51,0.536,0.51,0.532,29686400
 2024/04/30,0.526,0.532,0.514,0.518,28442900
 2024/05/06,0.521,0.528,0.521,0.523,25192500
 2024/05/07,0.522,0.53,0.519,0.53,37947700
 2024/05/08,0.529,0.529,0.519,0.52,24057100
 2024/05/09,0.52,0.541,0.518,0.534,30256400
 2024/05/10,0.533,0.533,0.523,0.532,26301600
 2024/05/13,0.526,0.538,0.522,0.533,24045800
 2024/05/14,0.532,0.534,0.525,0.527,23252000
 2024/05/15,0.529,0.537,0.521,0.522,25373600
 2024/05/16,0.521,0.526,0.518,0.52,21242800
 2024/05/17,0.518,0.519,0.509,0.518,24766200
 2024/05/20,0.518,0.524,0.515,0.52,18745000
 2024/05/21,0.519,0.519,0.511,0.513,13753300
 2024/05/22,0.515,0.552,0.515,0.547,79969600
 2024/05/23,0.549,0.549,0.529,0.533,61196700
 2024/05/24,0.533,0.543,0.527,0.529,44314800
 2024/05/27,0.529,0.53,0.514,0.523,39515900
 2024/05/28,0.519,0.529,0.518,0.521,28960500
 2024/05/29,0.524,0.545,0.524,0.534,55893500
 2024/05/30,0.54,0.543,0.531,0.536,40931300
 2024/05/31,0.534,0.536,0.524,0.526,37066100
 2024/06/03,0.525,0.525,0.517,0.523,30017400
 2024/06/04,0.52,0.531,0.517,0.53,31507100
 2024/06/05,0.528,0.529,0.521,0.522,25333800
 2024/06/06,0.522,0.527,0.506,0.509,39290200
 2024/06/07,0.508,0.51,0.494,0.498,35815800
 2024/06/11,0.493,0.502,0.493,0.501,21727900
 2024/06/12,0.5,0.5,0.496,0.498,19946200
 2024/06/13,0.499,0.504,0.498,0.5,25276500
 2024/06/14,0.499,0.501,0.492,0.498,27126500
 2024/06/17,0.496,0.497,0.488,0.495,25634200
 2024/06/18,0.495,0.503,0.494,0.498,19739900
 2024/06/19,0.498,0.498,0.487,0.488,30286100
 2024/06/20,0.488,0.488,0.477,0.477,23206600
 2024/06/21,0.479,0.484,0.474,0.476,24359300
 2024/06/24,0.471,0.476,0.464,0.465,22132200
 2024/06/25,0.466,0.466,0.449,0.452,31151200
 2024/06/26,0.451,0.458,0.448,0.458,33525100
 2024/06/27,0.456,0.456,0.447,0.448,23804300
 2024/06/28,0.449,0.452,0.444,0.446,28629500
 2024/07/01,0.446,0.453,0.443,0.45,28439200
 2024/07/02,0.45,0.45,0.438,0.439,36962000
 2024/07/03,0.438,0.44,0.434,0.435,26405900
 2024/07/04,0.435,0.438,0.428,0.428,26054000
 2024/07/05,0.427,0.436,0.427,0.435,29495600
 2024/07/08,0.433,0.433,0.42,0.421,22801800
 2024/07/09,0.422,0.427,0.415,0.427,33869200
 2024/07/10,0.421,0.433,0.418,0.423,24843800
 2024/07/11,0.426,0.439,0.426,0.437,34530700
 2024/07/12,0.435,0.448,0.435,0.443,39191500
 2024/07/15,0.439,0.442,0.435,0.438,20462900
 2024/07/16,0.438,0.45,0.436,0.449,27764800
 2024/07/17,0.455,0.455,0.447,0.449,20937200
 2024/07/18,0.443,0.458,0.439,0.452,29224500
 2024/07/19,0.449,0.46,0.449,0.459,29520800
 2024/07/22,0.459,0.465,0.456,0.459,22335700
 2024/07/23,0.459,0.459,0.446,0.446,27169900
 2024/07/24,0.445,0.447,0.438,0.439,19847000
 2024/07/25,0.441,0.459,0.439,0.453,35886100
 2024/07/26,0.453,0.454,0.448,0.453,22751700
 2024/07/29,0.454,0.454,0.442,0.442,19628700
 2024/07/30,0.44,0.446,0.437,0.441,16899400
 2024/07/31,0.442,0.456,0.435,0.456,29175700
 2024/08/01,0.455,0.456,0.449,0.45,20970600
 2024/08/02,0.446,0.451,0.441,0.443,20655000
 2024/08/05,0.44,0.451,0.436,0.437,20317100
 2024/08/06,0.44,0.456,0.44,0.454,41184600
 2024/08/07,0.451,0.458,0.451,0.455,16508500
 2024/08/08,0.453,0.456,0.45,0.453,13505500
 2024/08/09,0.454,0.456,0.446,0.447,17313300
 2024/08/12,0.453,0.455,0.443,0.445,16178300
 2024/08/13,0.441,0.447,0.438,0.444,15946800
 2024/08/14,0.444,0.449,0.436,0.439,16380000
 2024/08/15,0.437,0.445,0.433,0.441,15096900
 2024/08/16,0.442,0.442,0.435,0.436,12114900
 2024/08/19,0.434,0.437,0.43,0.432,13753000
 2024/08/20,0.431,0.432,0.423,0.426,16608800
 2024/08/21,0.426,0.427,0.419,0.42,12853200
 2024/08/22,0.42,0.422,0.412,0.412,15236400
 2024/08/23,0.41,0.416,0.41,0.412,21346800
 2024/08/26,0.414,0.424,0.414,0.419,19811600
 2024/08/27,0.418,0.418,0.409,0.415,14503800
 2024/08/28,0.414,0.416,0.411,0.414,9778300
 2024/08/29,0.414,0.434,0.413,0.43,31601300
 2024/08/30,0.427,0.442,0.427,0.437,33050600
 2024/09/02,0.434,0.439,0.427,0.428,12706100
 2024/09/03,0.428,0.434,0.425,0.432,10372700
 2024/09/04,0.429,0.438,0.428,0.431,15759300
 2024/09/05,0.432,0.44,0.431,0.435,15955000
 2024/09/06,0.437,0.437,0.424,0.425,13914700
 2024/09/09,0.425,0.426,0.419,0.423,12446800
 2024/09/10,0.422,0.423,0.415,0.422,12333300
 2024/09/11,0.42,0.431,0.418,0.428,19255200
 2024/09/12,0.429,0.44,0.429,0.43,13287700
 2024/09/13,0.43,0.43,0.421,0.422,19928200
 2024/09/18,0.422,0.422,0.417,0.421,9706100
 2024/09/19,0.429,0.431,0.419,0.424,14459100
 2024/09/20,0.424,0.424,0.414,0.42,15107400
 2024/09/23,0.421,0.421,0.411,0.413,21175200
 2024/09/24,0.414,0.428,0.41,0.428,32302600
 2024/09/25,0.429,0.442,0.429,0.431,30567800
 2024/09/26,0.433,0.447,0.425,0.447,32780800
 2024/09/27,0.453,0.48,0.448,0.479,21346300
 2024/09/30,0.509,0.527,0.495,0.527,43881600
 2024/10/08,0.58,0.58,0.54,0.58,34428700
 2024/10/09,0.584,0.584,0.541,0.542,48579800
 2024/10/10,0.541,0.559,0.534,0.539,26914000
 2024/10/11,0.539,0.541,0.512,0.518,32510900
 2024/10/14,0.518,0.528,0.51,0.526,21187600
 2024/10/15,0.525,0.527,0.513,0.513,21312300
 2024/10/16,0.509,0.509,0.496,0.498,26563400
 2024/10/17,0.499,0.504,0.492,0.494,15174000
 2024/10/18,0.494,0.531,0.49,0.518,35596000
